"","long","lat","prec","temp","pres","rh","uwind","vwind"
"56146",-90.6095946125752,39.8642876483147,0.299566596746445,288.877136230469,99304.5703125,76.042724609375,2.51899170875549,0.703771829605103
"56147",-90.2450691682016,39.8009764798394,0.299566596746445,288.376159667969,99354.5703125,73.698974609375,3.00434327125549,0.812170267105103
"56148",-89.8813514702137,39.7363089610401,0.0730040818452835,287.773620605469,99404.5703125,71.9646072387695,3.05219483375549,0.799474954605103
"56149",-89.5184559812126,39.6702904576195,0.0339415855705738,287.491394042969,99417.0703125,71.5896072387695,2.67621827125549,0.512365579605103
"56150",-89.1563969436533,39.6029264310621,0.0495665855705738,287.058776855469,99467.0703125,69.6677322387695,2.98285889625549,0.830724954605103
"56151",-88.7951883776214,39.5342224372485,0.0573790855705738,286.474792480469,99479.5703125,66.9646072387695,2.86860108375549,0.815099954605103
"56152",-88.434844078744,39.4641841250545,0.0105040855705738,286.474792480469,99529.5703125,66.9646072387695,2.87250733375549,0.806310892105103
"56153",-88.0753776162366,39.3928172349378,0.00269158557057381,286.128112792969,99542.0703125,65.3630447387695,2.74067139625549,0.692053079605103
"56154",-87.7168023310842,39.3201275975121,0.00269158557057381,286.194519042969,99554.5703125,67.8317947387695,2.59906983375549,0.510412454605103
"56155",-87.3591313343554,39.2461211321085,0.00269158557057381,286.194519042969,99617.0703125,67.8317947387695,2.60199952125549,0.500646829605103
"56156",-87.0023775056508,39.1708038453273,0.00269158557057381,285.942565917969,99642.0703125,69.2927322387695,2.45063209533691,0.326818704605103
"56157",-86.6465534916828,39.0941818295787,0.00269158557057381,285.867370605469,99642.0703125,69.4958572387695,2.81781983375549,0.763342142105103
"56158",-86.291671704987,39.0162612616146,0.00269158557057381,285.515808105469,99654.5703125,66.5505447387695,2.31781959533691,0.106115579605103
"56159",-85.9377443227638,38.9370484010513,0.00269158557057381,285.125183105469,99592.0703125,63.0583572387695,2.20160865783691,-0.209314107894897
"56160",-85.584783285849,38.8565495888855,0.00269158557057381,284.329284667969,98829.5703125,61.1599197387695,2.47504615783691,0.375646829605103
"56161",-85.2328002978118,38.7747712460017,0.00269158557057381,284.408386230469,99029.5703125,63.0271072387695,2.39399147033691,0.0270140171051025
"56162",-84.8818068241798,38.6917198716743,0.00269158557057381,284.908386230469,99692.0703125,64.0036697387695,2.13129615783691,-0.993493795394897
"56163",-84.5318140917878,38.6074020420644,0.00269158557057381,284.719909667969,99617.0703125,63.0192947387695,2.35785865783691,-0.380212545394897
"56164",-84.1828330882505,38.5218244087105,0.00269158557057381,283.900573730469,98879.5703125,62.6677322387695,2.19770240783691,-0.823571920394897
"56165",-83.8348745615564,38.4349936970164,0.00269158557057381,283.651550292969,98679.5703125,61.8630447387695,2.19379615783691,-0.831384420394897
"56166",-83.4879490197815,38.3469167047351,0.00269158557057381,283.621276855469,98692.0703125,62.3474197387695,1.8803197145462,-1.4114625453949
"56167",-83.1420667309202,38.2576003004499,0.00269158557057381,283.621276855469,98704.5703125,62.3474197387695,1.5502415895462,-2.0589234828949
"56168",-82.7972377228334,38.1670514220536,0.0105040855705738,283.623229980469,98704.5703125,61.8005447387695,1.5424290895462,-2.0667359828949
"56169",-82.4534717833086,38.0752770752268,0.0808165818452835,283.513854980469,98704.5703125,61.2224197387695,1.3080540895462,-2.8411500453949
"56170",-82.1107784602334,37.9822843319148,0.0495665855705738,283.513854980469,98142.0703125,61.2224197387695,1.3363744020462,-3.6448609828949
"56171",-81.7691670618775,37.8880803288047,0.00269158557057381,282.026550292969,96329.5703125,60.3161697387695,1.2045384645462,-3.6722047328949
"56172",-81.4286466572827,37.7926722658038,0.00269158557057381,279.762878417969,94179.5703125,59.4489822387695,1.2377415895462,-4.46029090881348
"56173",-81.0892260767575,37.6960674045179,0.00269158557057381,280.007995605469,93367.0703125,61.2849197387695,1.5551244020462,-5.27279090881348
"56174",-80.7509139124748,37.5982730667329,0.00269158557057381,280.124206542969,93904.5703125,61.4411697387695,1.3588353395462,-5.22005653381348
"56175",-80.4137185191695,37.4992966328976,0.00269158557057381,279.790222167969,94242.0703125,61.6989822387695,1.7728978395462,-6.06966590881348
"56176",-80.0776480149349,37.3991455406104,0.0105040855705738,280.685729980469,95742.0703125,59.3239822387695,2.06098365783691,-6.83431434631348
"56177",-79.7427102821137,37.2978272831091,0.00269158557057381,281.906433105469,97679.5703125,57.7927322387695,1.8441869020462,-6.72689247131348
"56178",-79.4089129682824,37.1953494077649,0.00269158557057381,281.276550292969,98879.5703125,54.1833572387695,2.38227295875549,-7.58040714263916
"56179",-79.076263487326,37.0917195145812,0.00269158557057381,281.783386230469,99704.5703125,56.1521072387695,2.75824952125549,-8.27083683013916
"56180",-78.7447690206013,36.9869452546978,0.00269158557057381,281.783386230469,100104.5703125,56.1521072387695,2.72602295875549,-8.28060245513916
"56181",-78.414436518184,36.8810343288999,0.00269158557057381,282.326354980469,100629.5703125,56.8005447387695,3.10199952125549,-8.99153995513916
"56182",-78.0852727002003,36.7739944861345,0.00269158557057381,283.387878417969,100829.5703125,62.2849197387695,3.49360108375549,-9.71126651763916
"56183",-77.7572840582375,36.6658335220325,0.00269158557057381,283.387878417969,101342.0703125,62.2849197387695,3.45746827125549,-9.72493839263916
"56184",-77.4304768568324,36.5565592774386,0.00269158557057381,283.912292480469,101654.5703125,65.8630447387695,3.84809327125549,-10.4202508926392
"56185",-77.1048571350344,36.4461796369479,0.00269158557057381,283.305847167969,101754.5703125,63.3005447387695,4.22309303283691,-11.0559930801392
"56186",-76.7804307080413,36.3347025274517,0.00269158557057381,283.781433105469,101967.0703125,64.6208572387695,3.85981202125549,-10.6350946426392
"56187",-76.4572031689044,36.2221359166904,0.00269158557057381,284.723815917969,101967.0703125,65.0114822387695,4.54828834533691,-11.7210321426392
"56407",-123.679376967865,39.5189581411016,0.0261290855705738,284.942565917969,98979.5703125,90.128662109375,-7.21050071716309,-2.3841187953949
"56408",-123.316545892674,39.5819404703809,0.0339415855705738,283.010925292969,93792.0703125,55.1286697387695,-6.97612571716309,-2.4270875453949
"56409",-122.952932778424,39.6435684919474,0.0651915818452835,281.474792480469,89579.5703125,51.0896072387695,-6.63823509216309,-2.2776734828949
"56410",-122.588552336333,39.7038370893688,0.158941596746445,281.474792480469,92104.5703125,51.0896072387695,-6.64311790466309,-2.2669312953949
"56411",-122.223419485458,39.7627412451473,0.0183165855705738,290.220886230469,96067.0703125,59.1208572387695,-7.08550071716309,-1.6507203578949
"56412",-121.857549349973,39.8202760420157,0.0105040855705738,291.398620605469,96917.0703125,66.1364822387695,-7.50151634216309,-1.6839234828949
"56413",-121.490957256317,39.8764366642174,0.260504096746445,291.398620605469,91704.5703125,66.1364822387695,-7.50542259216309,-1.6712281703949
"56414",-121.123658730211,39.9312183987664,4.2917537689209,282.102722167969,83904.5703125,60.5349197387695,-7.84624290466309,-1.4641969203949
"56415",-120.755669493549,39.9846166366882,2.25269174575806,281.254089355469,83492.0703125,53.5505447387695,-8.13042259216309,-0.972985982894897
"56416",-120.387005461157,40.03662687424,0.987066566944122,281.254089355469,84492.0703125,53.5505447387695,-8.08354759216309,-1.1653687953949
"56417",-120.017682737425,40.0872447141106,0.00269158557057381,280.604675292969,86654.5703125,40.0896072387695,-8.10307884216309,-0.669275045394897
"56418",-119.647717612814,40.1364658665975,0.0183165855705738,279.835144042969,86217.0703125,35.8161697387695,-8.09233665466309,-0.494470357894897
"56419",-119.277126560236,40.184286150762,0.00269158557057381,279.108581542969,86604.5703125,33.7771072387695,-8.09526634216309,-0.482751607894897
"56420",-118.905926231311,40.2307014955607,0.00269158557057381,278.226745605469,86404.5703125,31.9333553314209,-8.07085227966309,-0.284509420394897
"56421",-118.534133452502,40.2757079409531,0.00269158557057381,277.529479980469,85642.0703125,32.9489822387695,-7.88823509216309,-0.0491578578948975
"56422",-118.161765221129,40.3193016389837,0.0417540855705738,277.670104980469,85754.5703125,29.7536678314209,-7.88921165466309,-0.0354859828948975
"56423",-117.788838701263,40.3614788548397,0.104254081845284,278.044128417969,84854.5703125,34.8083572387695,-7.74761009216309,0.0563108921051025
"56424",-117.415371219506,40.402235967881,0.112066581845284,278.466979980469,83754.5703125,40.1208572387695,-7.79057884216309,-0.00130629539489746
"56425",-117.041380260655,40.4415694726441,0.0495665855705738,278.784362792969,83454.5703125,41.2849197387695,-7.80522727966309,0.107092142105103
"56426",-116.666883463252,40.4794759798186,0.0183165855705738,279.067565917969,83454.5703125,42.5817947387695,-7.80718040466309,-0.00521254539489746
"56427",-116.291898615029,40.5159522171941,0.00269158557057381,279.434753417969,83467.0703125,43.4255447387695,-7.83159446716309,-0.0599000453948975
"56428",-115.91644364824,40.5509950305794,0.00269158557057381,278.350769042969,82579.5703125,43.5114822387695,-7.83354759216309,-0.0452516078948975
"56429",-115.540536634892,40.5846013846913,0.00269158557057381,278.350769042969,81217.0703125,43.5114822387695,-7.86089134216309,-0.102868795394897
"56430",-115.164195781876,40.6167683640135,0.0183165855705738,277.768737792969,80117.0703125,46.2380447387695,-8.08550071716309,-0.229821920394897
"56431",-114.787439425993,40.647493173624,0.0105040855705738,277.699401855469,80442.0703125,46.2146072387695,-8.08452415466309,-0.214196920394897
"56432",-114.410286028892,40.6767731399918,0.0105040855705738,276.950378417969,82242.0703125,37.7536697387695,-8.32768821716309,-0.153650045394897
"56433",-114.032754171911,40.7046057117412,0.0183165855705738,278.415222167969,85317.0703125,33.1599197387695,-8.06596946716309,0.308264017105103
"56434",-113.654862550829,40.7309884603831,0.0730040818452835,278.544128417969,86729.5703125,34.0896072387695,-8.27983665466309,0.0934202671051025
"56435",-113.276629970538,40.7559190810141,0.330816596746445,278.763854980469,86229.5703125,34.6052322387695,-7.79448509216309,0.707678079605103
"56436",-112.898075339624,40.7793953929808,0.377691596746445,278.103698730469,85154.5703125,36.6442947387695,-7.40386009216309,0.963537454605103
"56437",-112.519217664881,40.8014153405109,0.455816596746445,279.895690917969,86154.5703125,39.7380447387695,-7.70366477966309,0.773107767105103
"56438",-112.140076045742,40.8219769933094,0.619879126548767,279.348815917969,84629.5703125,47.5427322387695,-7.21245384216309,0.936193704605103
"56439",-111.760669668643,40.8410785471194,0.885504066944122,279.356628417969,81929.5703125,49.4333572387695,-6.97124290466309,0.653967142105103
"56440",-111.381017801323,40.8587183242479,1.26050400733948,276.536315917969,78642.0703125,52.3239822387695,-6.97124290466309,0.667639017105103
"56441",-111.001139787058,40.8748947740561,0.807379066944122,272.250183105469,74879.5703125,57.3864822387695,-6.56694602966309,0.274084329605103
"56442",-110.621055038838,40.8896064734119,0.190191596746445,272.261901855469,71579.5703125,55.4099197387695,-6.87944602966309,0.250646829605103
"56443",-110.240783033498,40.9028521271081,0.291754096746445,269.868347167969,70054.5703125,55.5974197387695,-6.22417259216309,0.0875608921051025
"56444",-109.860343305785,40.9146305682419,0.940191566944122,274.310729980469,73867.0703125,41.6755447387695,-6.02300071716309,-0.141931295394897
"56445",-109.479755442394,40.924940758558,0.979254066944122,272.833190917969,76379.5703125,41.6833572387695,-6.17241477966309,-0.0716187953948975
"56446",-109.099039075959,40.9337817887544,0.737066566944122,272.351745605469,77329.5703125,33.9802322387695,-5.86284446716309,-0.221032857894897
"56447",-108.718213879006,40.9411528787502,0.0808165818452835,272.730651855469,78504.5703125,34.7849197387695,-5.99077415466309,-0.191735982894897
"56448",-108.33729955788,40.947053377916,0.00269158557057381,273.055847167969,79592.0703125,30.2224178314209,-5.93315696716309,-0.0745484828948975
"56449",-107.956315846639,40.9514827652655,0.0417540855705738,273.277526855469,79992.0703125,30.8239803314209,-5.93315696716309,-0.0618531703948975
"56450",-107.575282500937,40.9544406496099,0.604254126548767,273.832214355469,78779.5703125,38.5661697387695,-6.30620384216309,0.0172483921051025
"56451",-107.194219291877,40.9559267696732,1.01831662654877,272.680847167969,75054.5703125,47.0661697387695,-6.79936790466309,0.386389017105103
"56452",-106.813145999862,40.9559409941697,1.27612900733948,272.619323730469,73992.0703125,46.9567947387695,-6.59136009216309,0.312170267105103
"56453",-106.432082408439,40.9544833218428,0.791754126548767,273.139831542969,73979.5703125,48.0974197387695,-6.63823509216309,0.519201517105103
"56454",-106.051048298129,40.9515538814652,0.393316596746445,273.139831542969,73979.5703125,48.0974197387695,-6.63628196716309,0.533849954605103
"56455",-105.670063440275,40.9471529318011,0.323004096746445,272.731628417969,74379.5703125,45.2302322387695,-6.58257102966309,0.599279642105103
"56456",-105.289147590886,40.9412808615293,0.580816566944122,277.820495605469,79079.5703125,42.6599197387695,-6.54936790466309,0.443029642105103
"56457",-104.908320484497,40.9339381891287,0.533941566944122,277.820495605469,82054.5703125,42.6599197387695,-6.54839134216309,0.456701517105103
"56458",-104.527601828045,40.9251255627247,0.448004096746445,279.593933105469,83117.0703125,44.6677322387695,-6.37163352966309,0.145178079605103
"56459",-104.147011294769,40.9148437598984,2.69019174575806,279.981628417969,84079.5703125,46.4333572387695,-5.83550071716309,0.157873392105103
"56460",-103.76656851813,40.9030936874566,9.5417537689209,281.398620605469,84992.0703125,46.4880447387695,-6.18511009216309,-0.0120484828948975
"56461",-103.386293085768,40.8898763811647,7.9323787689209,282.310729980469,86029.5703125,45.5271072387695,-5.52300071716309,0.358068704605103
"56462",-103.006204533492,40.8751930054425,3.17456674575806,282.098815917969,86829.5703125,44.9489822387695,-5.18218040466309,0.493810892105103
"56463",-102.626322339311,40.8590448530207,2.90112900733948,282.878112792969,87779.5703125,44.5427322387695,-4.85307884216309,0.580724954605103
"56464",-102.246665917506,40.8414333445626,4.72144174575806,283.279479980469,88179.5703125,44.6833572387695,-4.85210227966309,0.592443704605103
"56465",-101.867254612756,40.822360028247,3.25269150733948,284.103698730469,89067.0703125,44.7614822387695,-4.51518821716309,0.680334329605103
"56466",-101.488107694315,40.8018265793156,2.62769174575806,286.013854980469,89954.5703125,49.7458572387695,-4.35210227966309,0.793615579605103
"56467",-101.109244350243,40.779834799584,4.7683162689209,286.013854980469,90417.0703125,49.7458572387695,-4.18901634216309,0.711584329605103
"56468",-100.730683681709,40.7563866169163,6.1823787689209,286.927917480469,90417.0703125,53.7771072387695,-3.87846922874451,0.790685892105103
"56469",-100.352444697351,40.7314840846652,5.7448787689209,288.608581542969,91479.5703125,58.9646072387695,-3.61186766624451,0.851232767105103
"56470",-99.9745463077048,40.7051293810762,4.4245662689209,288.608581542969,92279.5703125,58.9646072387695,-3.48686766624451,1.0582640171051
"56471",-99.5970073197182,40.6773248086575,2.32300400733948,290.223815917969,92879.5703125,66.0974197387695,-3.19292235374451,1.0211546421051
"56472",-99.2198464313305,40.648072793516,2.23706674575806,290.294128417969,92879.5703125,67.2536697387695,-2.70268797874451,1.2770140171051
"56473",-98.8430822261413,40.6173758846592,4.4089412689209,290.534362792969,93404.5703125,66.8630447387695,-2.36675071716309,1.4166624546051
"56474",-98.4667331681617,40.5852367532642,7.6198787689209,291.921081542969,94104.5703125,73.144287109375,-2.14800071716309,1.5084593296051
"56475",-98.0908175966548,40.551658191914,5.9011287689209,291.945495605469,94342.0703125,72.948974609375,-1.6294459104538,1.6129515171051
"56476",-97.7153537210689,40.5166431138021,5.7136287689209,292.821472167969,95242.0703125,76.972412109375,-1.6255396604538,1.6178343296051
"56477",-97.3403596160651,40.4801945519049,5.6823787689209,292.821472167969,95467.0703125,76.972412109375,-1.1763209104538,1.5289671421051
"56478",-96.9658532166444,40.4423156581236,4.23706674575806,293.317565917969,96417.0703125,80.534912109375,-0.673391222953796,1.3824827671051
"56479",-96.5918523133759,40.4030097023961,2.28394150733948,292.983581542969,96617.0703125,79.980224609375,-0.670461535453796,1.3834593296051
"56480",-96.2183745477294,40.3622800717785,2.97144174575806,292.983581542969,96742.0703125,79.980224609375,-0.208547472953796,1.2359983921051
"56481",-95.8454374075157,40.3201302694984,8.55737972259521,293.536315917969,97629.5703125,84.550537109375,0.749460339546204,1.2692015171051
"56482",-95.4730582224356,40.2765639139791,7.1198787689209,293.432800292969,97842.0703125,83.722412109375,0.185007214546204,1.0846312046051
"56483",-95.1012541597423,40.2315847378367,4.2448787689209,293.432800292969,97567.0703125,83.722412109375,0.538522839546204,0.939123392105103
"56484",-94.7300422200177,40.1851965868496,0.619879066944122,293.354675292969,97629.5703125,83.941162109375,1.4281712770462,0.986974954605103
"56485",-94.359439233065,40.1374034189021,0.323004096746445,293.295104980469,97954.5703125,84.675537109375,0.887155652046204,0.793615579605103
"56486",-93.9894618539207,40.0882093029027,0.307379096746445,293.320495605469,97967.0703125,83.347412109375,1.7367650270462,0.835607767105103
"56487",-93.6201265589869,40.0376184176766,0.174566596746445,293.035339355469,97967.0703125,82.378662109375,1.9291478395462,0.681310892105103
"56488",-93.2514496422856,39.9856350508351,0.0651915818452835,292.699401855469,98054.5703125,82.425537109375,1.4867650270462,0.460607767105103
"56489",-92.8834472118369,39.9322635976205,0.00269158557057381,292.611511230469,98067.0703125,81.644287109375,2.03949928283691,0.597326517105103
"56490",-92.5161351861629,39.8775085597299,0.0339415855705738,292.095886230469,98092.0703125,82.245849609375,2.11371803283691,0.505529642105103
"56491",-92.1495292909172,39.8213745441153,0.0105040855705738,290.921081542969,98167.0703125,77.909912109375,2.11664772033691,0.498693704605103
"56492",-91.7836450556432,39.7638662617643,0.00269158557057381,290.683776855469,99017.0703125,80.409912109375,2.19965553283691,0.368810892105103
"56493",-91.4184978106597,39.7049885264589,0.0105040855705738,290.232604980469,99254.5703125,79.886474609375,2.28363990783691,0.277014017105103
"56494",-91.0541026840774,39.6447462535163,0.0495665855705738,289.541198730469,99292.0703125,78.948974609375,2.28559303283691,0.269201517105103
"56495",-90.6904745989437,39.5831444585095,0.190191596746445,288.877136230469,99317.0703125,76.042724609375,2.28363990783691,0.280920267105103
"56496",-90.3276282705199,39.5201882559708,0.229254096746445,288.702331542969,99392.0703125,75.675537109375,2.67621827125549,0.508459329605103
"56497",-89.9655782036885,39.455882858078,0.237066596746445,287.964050292969,99404.5703125,73.566162109375,2.23285865783691,0.275060892105103
"56498",-89.6043386904916,39.3902335733237,0.104254081845284,287.491394042969,99442.0703125,71.5896072387695,2.16840553283691,0.160803079605103
"56499",-89.2439238078014,39.3232458051693,0.00269158557057381,287.300964355469,99467.0703125,71.0974197387695,2.56391358375549,0.527014017105103
"56500",-88.8843474151217,39.2549250506846,0.0105040855705738,286.928894042969,99504.5703125,69.3708572387695,2.11078834533691,-0.0481812953948975
"56501",-88.5256231525203,39.1852768991722,0.00269158557057381,286.374206542969,99529.5703125,65.8786697387695,2.47016334533691,0.402014017105103
"56502",-88.1677644386929,39.1143070307799,0.00269158557057381,286.407409667969,99542.0703125,66.0427322387695,2.37153053283691,0.212560892105103
"56503",-87.810784469157,39.0420212150998,0.00269158557057381,286.320495605469,99829.5703125,67.1208572387695,1.9135228395462,-0.465173482894897
"56504",-87.4546962145761,38.9684253097556,0.00269158557057381,286.041198730469,99829.5703125,67.2302322387695,2.24457740783691,0.00748276710510254
"56505",-87.0995124192132,38.89352525898,0.00269158557057381,285.879089355469,99617.0703125,67.0036697387695,2.12543678283691,-0.197595357894897
"56506",-86.7452455995121,38.8173270921805,0.00269158557057381,285.674011230469,99654.5703125,67.2614822387695,2.12348365783691,-0.204431295394897
"56507",-86.3919080428075,38.7398369224969,0.00269158557057381,285.352722167969,99654.5703125,64.4333572387695,2.01996803283691,-0.466150045394897
"56508",-86.0395118061604,38.6610609453496,0.00269158557057381,285.352722167969,99292.0703125,64.4333572387695,1.9359837770462,-0.824548482894897
"56509",-85.6880687153197,38.5810054369803,0.00269158557057381,284.448425292969,98629.5703125,62.2849197387695,2.12934303283691,-0.999353170394897
"56510",-85.3375903638079,38.4996767529852,0.00269158557057381,284.344909667969,98742.0703125,63.2146072387695,1.9555150270462,-1.2425172328949
"56511",-84.9880881121297,38.4170813268421,0.00269158557057381,284.344909667969,98992.0703125,63.2146072387695,1.9144994020462,-1.4993531703949
"56512",-84.6395730871015,38.3332256684318,0.00269158557057381,284.125183105469,98867.0703125,62.8083572387695,1.5961400270462,-2.1390016078949
"56513",-84.2920561813018,38.2481163625542,0.00269158557057381,283.900573730469,98667.0703125,62.6677322387695,1.6234837770462,-2.2337281703949
"56514",-83.9455480526388,38.1617600674403,0.0105040855705738,284.032409667969,98667.0703125,63.1286697387695,1.3109837770462,-2.8792359828949
"56515",-83.6000591240356,38.074163513261,0.00269158557057381,284.172058105469,98692.0703125,63.7927322387695,1.1566869020462,-3.6741578578949
"56516",-83.2555995832296,37.9853335006321,0.00269158557057381,283.868347167969,98704.5703125,62.4880447387695,1.1420384645462,-3.6790406703949
"56517",-82.9121793826849,37.8952768991182,0.0105040855705738,284.147644042969,98704.5703125,62.8005447387695,1.1332494020462,-4.45345497131348
"56518",-82.5698082396162,37.804000645734,0.0183165855705738,283.851745605469,98204.5703125,62.3005447387695,1.2445775270462,-5.17904090881348
"56519",-82.2284956361211,37.7115117434457,0.0105040855705738,282.955261230469,97454.5703125,61.8083572387695,1.2250462770462,-5.18197059631348
"56520",-81.8882508194199,37.6178172596708,0.00269158557057381,282.306823730469,96529.5703125,61.8864822387695,1.4467259645462,-5.88802528381348
"56521",-81.5490828022,37.5229243247798,0.00269158557057381,282.306823730469,95192.0703125,61.8864822387695,1.7367650270462,-6.59505653381348
"56522",-81.2110003630627,37.4268401305977,0.00269158557057381,280.623229980469,93767.0703125,62.1521072387695,1.7113744020462,-6.60091590881348
"56523",-80.8740120470714,37.3295719289075,0.00269158557057381,280.124206542969,93892.0703125,61.4411697387695,2.03852272033691,-7.31771278381348
"56524",-80.5381261663965,37.2311270299559,0.0183165855705738,280.410339355469,94142.0703125,62.3552322387695,1.8363744020462,-6.72982215881348
"56525",-80.2033508010578,37.1315128009614,0.00269158557057381,280.747253417969,94954.5703125,61.2302322387695,2.38129639625549,-8.02571964263916
"56526",-79.8696937997587,37.0307366646262,0.00269158557057381,281.906433105469,97592.0703125,57.7927322387695,2.76899170875549,-8.67318058013916
"56527",-79.537162780813,36.9288060976512,0.00269158557057381,282.039245605469,98979.5703125,56.9802322387695,2.50922608375549,-8.16536808013916
"56528",-79.2057651331591,36.8257286292561,0.00269158557057381,282.565612792969,99717.0703125,59.2224197387695,3.13715577125549,-9.33626651763916
"56529",-78.8755080174616,36.7215118397037,0.00269158557057381,283.076354980469,100242.0703125,58.6911697387695,2.85590577125549,-8.84603214263916
"56530",-78.5463983672952,36.6161633588298,0.00269158557057381,283.569519042969,100629.5703125,61.5817947387695,3.25629639625549,-9.54036808013916
"56531",-78.2184428904113,36.5096908645793,0.00269158557057381,282.705261230469,100629.5703125,57.9489822387695,3.66645264625549,-10.2444696426392
"56532",-77.8916480700822,36.4021020815478,0.00269158557057381,283.776550292969,100942.0703125,62.7380447387695,3.62543702125549,-10.2581415176392
"56533",-77.5660201665221,36.2934047795308,0.00269158557057381,284.765808105469,101542.0703125,65.3708572387695,4.04438209533691,-10.8987665176392
"56534",-77.2415652183813,36.1836067720792,0.00269158557057381,284.257995605469,101742.0703125,65.0505447387695,4.53559303283691,-11.7278680801392
"56535",-76.9182890443119,36.0727159150636,0.00269158557057381,284.453308105469,101867.0703125,64.7927322387695,4.41352272033691,-11.5188837051392
"56537",-76.2752952028746,35.847687278857,0.00269158557057381,285.614440917969,101954.5703125,65.2302322387695,5.04926490783691,-10.8763055801392
"56538",-75.9555880878536,35.7335654101906,0.0105040855705738,286.477722167969,101929.5703125,54.9567947387695,5.12446022033691,-11.4534540176392
"56755",-123.597582100338,39.2383236205315,0.0261290855705738,284.942565917969,99079.5703125,90.128662109375,-6.95854759216309,-2.2005250453949
"56756",-123.236415419557,39.3009529653093,0.0339415855705738,283.717956542969,95054.5703125,57.9958572387695,-6.47514915466309,-2.0208375453949
"56757",-122.874477801993,39.3622351773791,0.658941566944122,283.894714355469,91167.0703125,52.3786697387695,-6.37261009216309,-1.7766969203949
"56758",-122.51178378113,39.4221651950387,0.604254066944122,290.392761230469,94117.0703125,60.6208572387695,-7.56011009216309,-1.7054078578949
"56759",-122.148348093545,39.4807380546404,0.143316596746445,293.715026855469,99454.5703125,67.4489822387695,-7.56206321716309,-1.6956422328949
"56760",-121.784185676226,39.5379488918637,0.0105040855705738,294.399597167969,100254.5703125,71.620849609375,-7.95366477966309,-1.3782594203949
"56761",-121.419311663768,39.5937929429709,0.0651915818452835,290.533386230469,95667.0703125,68.9802322387695,-7.84819602966309,-1.4563844203949
"56762",-121.053741385438,39.6482655460431,1.06519150733948,286.441589355469,87904.5703125,64.2458572387695,-8.06792259216309,-1.0638062953949
"56763",-120.687490362116,39.701362142198,2.43237924575806,282.277526855469,82604.5703125,59.4724197387695,-8.08452415466309,-1.1556031703949
"56764",-120.320574303116,39.7530782767868,0.127691596746445,280.577331542969,82479.5703125,48.8239822387695,-8.10893821716309,-0.890954732894897
"56765",-119.953009102878,39.8034096005708,0.00269158557057381,279.651550292969,83979.5703125,44.2614822387695,-8.11968040466309,-0.612634420394897
"56766",-119.584810837539,39.8523518708758,0.00269158557057381,278.811706542969,83567.0703125,39.2067947387695,-8.11284446716309,-0.633142232894897
"56767",-119.215995761382,39.8999009527252,0.00269158557057381,278.674987792969,85704.5703125,32.3474197387695,-8.15386009216309,-0.350915670394897
"56768",-118.846580303168,39.9460528199491,0.00269158557057381,278.674987792969,86604.5703125,32.3474197387695,-8.14018821716309,-0.422204732894897
"56769",-118.476581062347,39.9908035562704,0.00269158557057381,277.860534667969,86604.5703125,29.7458553314209,-8.07085227966309,-0.153650045394897
"56770",-118.106014805153,40.0341493563656,0.0261290855705738,277.952331542969,86617.0703125,30.8942928314209,-8.07182884216309,-0.139978170394897
"56771",-117.734898460584,40.0760865269013,0.0651915818452835,277.952331542969,85417.0703125,30.8942928314209,-7.79741477966309,0.0621702671051025
"56772",-117.363249116269,40.1166114875444,0.0417540855705738,278.143737792969,83667.0703125,38.4646072387695,-7.80522727966309,0.117834329605103
"56773",-116.991084014227,40.1557207719457,0.0261290855705738,278.784362792969,82654.5703125,41.2849197387695,-7.72026634216309,0.195959329605103
"56774",-116.618420546512,40.1934110286965,0.00269158557057381,279.367370605469,82592.0703125,43.6130447387695,-7.81596946716309,0.302404642105103
"56775",-116.245276250757,40.2296790222573,0.00269158557057381,278.392761230469,82404.5703125,42.5427322387695,-7.86968040466309,0.0563108921051025
"56776",-115.87166880561,40.2645216338576,0.0105040855705738,278.456237792969,81404.5703125,43.9724197387695,-7.83452415466309,0.380529642105103
"56777",-115.497616026074,40.2979358623675,0.0339415855705738,277.666198730469,80304.5703125,46.6130447387695,-8.14995384216309,-0.0716187953948975
"56778",-115.123135858744,40.3299188251385,0.0183165855705738,277.666198730469,79429.5703125,46.6130447387695,-8.34624290466309,-0.0149781703948975
"56779",-114.748246376952,40.3604677588148,0.00269158557057381,277.061706542969,80029.5703125,44.3083572387695,-8.34428977966309,0.000646829605102539
"56780",-114.372965775817,40.3895800201128,0.0105040855705738,276.677917480469,81229.5703125,37.7614822387695,-8.24956321716309,0.201818704605103
"56781",-113.997312367208,40.4172530865708,0.0183165855705738,276.677917480469,83429.5703125,37.7614822387695,-8.01616477966309,0.439123392105103
"56782",-113.621304574622,40.4434845572646,0.190191596746445,278.492370605469,86717.0703125,33.2224197387695,-8.01616477966309,0.455724954605103
"56783",-113.244960927976,40.4682721534919,1.26831662654877,278.727722167969,86117.0703125,38.2302322387695,-7.63725852966309,0.765295267105103
"56784",-112.868300058323,40.4916137194241,2.47925424575806,278.727722167969,84942.0703125,38.2302322387695,-7.70464134216309,0.783849954605103
"56785",-112.491340692491,40.513507222723,5.3855037689209,278.638854980469,82729.5703125,47.6286697387695,-7.31011009216309,0.985021829605103
"56786",-112.114101647652,40.5339507551254,2.58862924575806,279.348815917969,83229.5703125,47.5427322387695,-7.37553977966309,1.0543577671051
